Price,Close,High,Low,Open,Volume
Ticker,TPE.F,TPE.F,TPE.F,TPE.F,TPE.F
Date,,,,,
2023-05-02,19.809999465942383,19.809999465942383,19.440000534057617,19.440000534057617,50
2023-05-03,19.75,19.829999923706055,19.639999389648438,19.639999389648438,300
2023-05-04,19.239999771118164,20.260000228881836,18.670000076293945,20.260000228881836,652
2023-05-05,19.030000686645508,19.31999969482422,18.809999465942383,19.31999969482422,921
2023-05-08,19.280000686645508,19.280000686645508,18.969999313354492,18.969999313354492,250
2023-05-09,19.09000015258789,19.43000030517578,19.09000015258789,19.219999313354492,200
2023-05-10,18.760000228881836,18.760000228881836,18.760000228881836,18.760000228881836,0
2023-05-11,18.940000534057617,18.940000534057617,18.940000534057617,18.940000534057617,0
2023-05-12,18.43000030517578,18.469999313354492,18.43000030517578,18.469999313354492,500
2023-05-15,18.549999237060547,18.549999237060547,18.549999237060547,18.549999237060547,0
2023-05-16,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,0
2023-05-17,18.780000686645508,18.780000686645508,18.6200008392334,18.6200008392334,1050
2023-05-18,19.219999313354492,19.229999542236328,18.65999984741211,18.65999984741211,479
2023-05-19,19.40999984741211,19.68000030517578,19.350000381469727,19.350000381469727,400
2023-05-22,19.06999969482422,19.270000457763672,19.06999969482422,19.270000457763672,54
2023-05-23,19.299999237060547,19.299999237060547,19.09000015258789,19.09000015258789,250
2023-05-24,19.059999465942383,19.059999465942383,19.059999465942383,19.059999465942383,0
2023-05-25,19.350000381469727,19.350000381469727,18.799999237060547,18.829999923706055,1500
2023-05-26,19.280000686645508,19.280000686645508,19.06999969482422,19.06999969482422,244
2023-05-29,19.59000015258789,19.68000030517578,19.579999923706055,19.579999923706055,54
2023-05-30,19.540000915527344,19.540000915527344,19.190000534057617,19.190000534057617,740
2023-05-31,18.860000610351562,18.979999542236328,18.540000915527344,18.979999542236328,301
2023-06-01,18.979999542236328,18.979999542236328,18.829999923706055,18.829999923706055,300
2023-06-02,19.299999237060547,19.549999237060547,18.889999389648438,18.889999389648438,284
2023-06-05,19.3700008392334,19.3700008392334,19.25,19.25,545
2023-06-06,19.350000381469727,19.43000030517578,19.309999465942383,19.309999465942383,600
2023-06-07,19.040000915527344,19.209999084472656,19.040000915527344,19.209999084472656,65
2023-06-08,19.049999237060547,19.1200008392334,19.049999237060547,19.1200008392334,230
2023-06-09,19.389999389648438,19.420000076293945,19.079999923706055,19.079999923706055,3073
2023-06-12,19.829999923706055,20.0,19.389999389648438,19.389999389648438,125
2023-06-13,20.5,20.760000228881836,20.139999389648438,20.139999389648438,291
2023-06-14,20.440000534057617,20.459999084472656,20.260000228881836,20.260000228881836,3000
2023-06-15,19.65999984741211,20.299999237060547,19.450000762939453,20.299999237060547,309
2023-06-16,19.440000534057617,19.440000534057617,19.440000534057617,19.440000534057617,0
2023-06-19,19.450000762939453,19.450000762939453,18.959999084472656,18.959999084472656,165
2023-06-20,19.049999237060547,19.1299991607666,19.049999237060547,19.1299991607666,190
2023-06-21,18.950000762939453,18.950000762939453,18.790000915527344,18.790000915527344,150
2023-06-22,18.389999389648438,18.389999389648438,18.25,18.25,190
2023-06-23,18.280000686645508,18.280000686645508,18.209999084472656,18.209999084472656,150
2023-06-26,18.540000915527344,18.540000915527344,18.329999923706055,18.329999923706055,324
2023-06-27,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,0
2023-06-28,18.579999923706055,18.579999923706055,18.309999465942383,18.309999465942383,210
2023-06-29,18.81999969482422,18.81999969482422,18.690000534057617,18.690000534057617,125
2023-06-30,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,0
2023-07-03,19.0,19.0,19.0,19.0,0
2023-07-04,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,0
2023-07-05,19.59000015258789,19.610000610351562,19.59000015258789,19.610000610351562,25
2023-07-06,19.270000457763672,19.270000457763672,19.270000457763672,19.270000457763672,0
2023-07-07,18.709999084472656,18.709999084472656,18.5,18.68000030517578,75
2023-07-10,18.5,18.549999237060547,18.5,18.549999237060547,400
2023-07-11,18.8700008392334,19.0,18.6299991607666,18.6299991607666,128
2023-07-12,19.0,19.0,18.829999923706055,18.829999923706055,500
2023-07-13,20.479999542236328,20.479999542236328,19.760000228881836,19.760000228881836,392
2023-07-14,21.0,21.0,20.479999542236328,20.479999542236328,567
2023-07-17,21.0,21.0,20.979999542236328,20.979999542236328,100
2023-07-18,21.100000381469727,21.100000381469727,20.739999771118164,20.739999771118164,465
2023-07-19,20.8799991607666,20.8799991607666,20.81999969482422,20.81999969482422,350
2023-07-20,20.459999084472656,21.18000030517578,20.459999084472656,21.18000030517578,1899
2023-07-21,20.399999618530273,20.399999618530273,20.280000686645508,20.280000686645508,80
2023-07-24,20.420000076293945,20.81999969482422,20.420000076293945,20.700000762939453,714
2023-07-25,20.700000762939453,20.700000762939453,20.299999237060547,20.299999237060547,343
2023-07-26,20.600000381469727,20.600000381469727,20.579999923706055,20.579999923706055,350
2023-07-27,20.8799991607666,20.8799991607666,20.200000762939453,20.200000762939453,572
2023-07-28,21.739999771118164,21.739999771118164,20.920000076293945,20.959999084472656,1000
2023-07-31,21.559999465942383,21.760000228881836,21.34000015258789,21.639999389648438,1273
2023-08-01,21.100000381469727,21.360000610351562,21.100000381469727,21.360000610351562,318
2023-08-02,20.920000076293945,20.920000076293945,20.84000015258789,20.920000076293945,59
2023-08-03,20.3799991607666,21.739999771118164,19.899999618530273,20.760000228881836,1002
2023-08-04,19.450000762939453,20.1200008392334,19.170000076293945,20.1200008392334,174
2023-08-07,19.979999542236328,19.979999542236328,19.520000457763672,19.709999084472656,705
2023-08-08,19.530000686645508,19.920000076293945,19.530000686645508,19.670000076293945,63
2023-08-09,19.219999313354492,19.729999542236328,18.799999237060547,19.520000457763672,915
2023-08-10,19.020000457763672,19.139999389648438,18.959999084472656,18.959999084472656,505
2023-08-11,19.0,19.229999542236328,18.959999084472656,18.959999084472656,110
2023-08-14,18.760000228881836,18.790000915527344,18.59000015258789,18.59000015258789,1695
2023-08-15,18.209999084472656,18.709999084472656,18.209999084472656,18.709999084472656,905
2023-08-16,18.149999618530273,18.350000381469727,18.149999618530273,18.170000076293945,230
2023-08-17,17.75,18.06999969482422,17.690000534057617,18.06999969482422,3655
2023-08-18,17.270000457763672,17.59000015258789,17.219999313354492,17.59000015258789,1238
2023-08-21,17.399999618530273,17.399999618530273,17.3700008392334,17.399999618530273,200
2023-08-22,17.639999389648438,17.81999969482422,17.360000610351562,17.360000610351562,1025
2023-08-23,17.329999923706055,17.549999237060547,17.329999923706055,17.549999237060547,58
2023-08-24,17.09000015258789,17.959999084472656,17.09000015258789,17.700000762939453,963
2023-08-25,17.06999969482422,17.139999389648438,16.850000381469727,17.100000381469727,741
2023-08-28,17.06999969482422,17.1200008392334,17.06999969482422,17.1200008392334,60
2023-08-29,17.860000610351562,17.860000610351562,17.030000686645508,17.030000686645508,140
2023-08-30,17.799999237060547,17.809999465942383,17.799999237060547,17.809999465942383,200
2023-08-31,17.790000915527344,17.84000015258789,17.6200008392334,17.639999389648438,288
2023-09-01,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,0
2023-09-04,17.649999618530273,17.649999618530273,17.469999313354492,17.469999313354492,58
2023-09-05,17.40999984741211,17.40999984741211,17.299999237060547,17.299999237060547,152
2023-09-06,17.139999389648438,17.170000076293945,17.06999969482422,17.170000076293945,307
2023-09-07,16.440000534057617,16.770000457763672,16.440000534057617,16.770000457763672,300
2023-09-08,16.56999969482422,16.56999969482422,16.420000076293945,16.450000762939453,255
2023-09-11,16.280000686645508,16.59000015258789,16.280000686645508,16.530000686645508,310
2023-09-12,16.040000915527344,16.25,16.040000915527344,16.25,95
2023-09-13,15.869999885559082,15.869999885559082,15.869999885559082,15.869999885559082,0
2023-09-14,16.239999771118164,16.239999771118164,16.049999237060547,16.09000015258789,458
2023-09-15,15.880000114440918,16.31999969482422,15.880000114440918,16.31999969482422,900
2023-09-18,15.869999885559082,15.869999885559082,15.75,15.75,80
2023-09-19,15.3100004196167,15.430000305175781,15.3100004196167,15.430000305175781,5856
2023-09-20,15.569999694824219,15.569999694824219,15.470000267028809,15.470000267028809,200
2023-09-21,15.390000343322754,15.40999984741211,15.390000343322754,15.40999984741211,100
2023-09-22,15.34000015258789,15.34000015258789,15.289999961853027,15.289999961853027,100
2023-09-25,14.899999618530273,15.289999961853027,14.899999618530273,15.289999961853027,644
2023-09-26,14.670000076293945,14.880000114440918,14.670000076293945,14.880000114440918,300
2023-09-27,14.859999656677246,14.859999656677246,14.329999923706055,14.329999923706055,55
2023-09-28,14.90999984741211,14.90999984741211,14.800000190734863,14.800000190734863,150
2023-09-29,15.260000228881836,15.619999885559082,15.260000228881836,15.300000190734863,1051
2023-10-02,15.4399995803833,15.699999809265137,15.4399995803833,15.699999809265137,650
2023-10-03,15.479999542236328,15.539999961853027,15.40999984741211,15.5,3300
2023-10-04,15.069999694824219,15.069999694824219,15.029999732971191,15.029999732971191,100
2023-10-05,15.520000457763672,15.520000457763672,15.520000457763672,15.520000457763672,0
2023-10-06,15.09000015258789,15.260000228881836,15.09000015258789,15.239999771118164,1800
2023-10-09,15.069999694824219,15.069999694824219,15.069999694824219,15.069999694824219,0
2023-10-10,15.100000381469727,15.140000343322754,14.930000305175781,14.930000305175781,800
2023-10-11,15.770000457763672,15.779999732971191,15.0600004196167,15.0600004196167,1309
2023-10-12,16.399999618530273,16.399999618530273,15.609999656677246,15.609999656677246,1690
2023-10-13,16.209999084472656,16.420000076293945,16.209999084472656,16.420000076293945,620
2023-10-16,15.539999961853027,15.850000381469727,15.5,15.850000381469727,660
2023-10-17,15.510000228881836,15.510000228881836,15.470000267028809,15.470000267028809,350
2023-10-18,15.319999694824219,15.319999694824219,15.319999694824219,15.319999694824219,0
2023-10-19,14.65999984741211,15.130000114440918,14.65999984741211,14.869999885559082,4182
2023-10-20,14.880000114440918,14.880000114440918,14.399999618530273,14.630000114440918,995
2023-10-23,14.449999809265137,14.670000076293945,14.1899995803833,14.670000076293945,1300
2023-10-24,14.630000114440918,14.630000114440918,14.520000457763672,14.520000457763672,800
2023-10-25,14.520000457763672,14.520000457763672,14.520000457763672,14.520000457763672,0
2023-10-26,14.220000267028809,14.220000267028809,14.069999694824219,14.069999694824219,175
2023-10-27,14.279999732971191,14.279999732971191,14.119999885559082,14.119999885559082,100
2023-10-30,14.279999732971191,14.510000228881836,14.15999984741211,14.15999984741211,3105
2023-10-31,14.430000305175781,14.430000305175781,14.220000267028809,14.220000267028809,750
2023-11-01,14.25,14.449999809265137,14.25,14.449999809265137,101
2023-11-02,16.31999969482422,16.709999084472656,15.109999656677246,15.109999656677246,3813
2023-11-03,17.969999313354492,17.969999313354492,16.360000610351562,16.40999984741211,2261
2023-11-06,18.040000915527344,18.149999618530273,18.0,18.0,420
2023-11-07,18.450000762939453,18.450000762939453,17.8700008392334,17.8700008392334,317
2023-11-08,18.309999465942383,18.309999465942383,18.219999313354492,18.219999313354492,220
2023-11-09,18.399999618530273,18.399999618530273,17.989999771118164,18.239999771118164,542
2023-11-10,18.049999237060547,18.25,18.049999237060547,18.25,200
2023-11-13,18.190000534057617,18.190000534057617,18.040000915527344,18.040000915527344,300
2023-11-14,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,0
2023-11-15,19.059999465942383,19.059999465942383,18.649999618530273,18.649999618530273,3500
2023-11-16,18.649999618530273,18.739999771118164,18.450000762939453,18.739999771118164,674
2023-11-17,18.950000762939453,19.1200008392334,18.809999465942383,18.809999465942383,437
2023-11-20,18.780000686645508,18.780000686645508,18.780000686645508,18.780000686645508,200
2023-11-21,18.579999923706055,18.579999923706055,18.579999923706055,18.579999923706055,0
2023-11-22,18.440000534057617,18.440000534057617,18.200000762939453,18.200000762939453,900
2023-11-23,18.440000534057617,18.440000534057617,18.100000381469727,18.229999542236328,700
2023-11-24,18.18000030517578,18.190000534057617,18.18000030517578,18.190000534057617,107
2023-11-27,18.729999542236328,18.729999542236328,18.040000915527344,18.040000915527344,477
2023-11-28,18.979999542236328,18.979999542236328,18.770000457763672,18.770000457763672,800
2023-11-29,19.450000762939453,19.450000762939453,18.93000030517578,18.93000030517578,35
2023-11-30,19.229999542236328,19.399999618530273,19.229999542236328,19.290000915527344,75
2023-12-01,19.5,19.5,19.34000015258789,19.350000381469727,1110
2023-12-04,20.139999389648438,20.5,20.139999389648438,20.5,4485
2023-12-05,20.18000030517578,20.18000030517578,19.75,19.75,750
2023-12-06,20.079999923706055,20.260000228881836,19.950000762939453,19.950000762939453,200
2023-12-07,19.440000534057617,19.969999313354492,19.420000076293945,19.969999313354492,390
2023-12-08,19.329999923706055,19.360000610351562,19.280000686645508,19.280000686645508,170
2023-12-11,19.530000686645508,19.700000762939453,19.530000686645508,19.700000762939453,75
2023-12-12,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,0
2023-12-13,19.329999923706055,19.469999313354492,19.290000915527344,19.469999313354492,577
2023-12-14,20.15999984741211,20.15999984741211,19.65999984741211,19.65999984741211,200
2023-12-15,19.760000228881836,19.760000228881836,19.760000228881836,19.760000228881836,0
2023-12-18,18.899999618530273,19.610000610351562,18.399999618530273,19.610000610351562,3920
2023-12-19,19.65999984741211,19.65999984741211,18.770000457763672,18.770000457763672,500
2023-12-20,19.90999984741211,20.040000915527344,19.540000915527344,19.540000915527344,195
2023-12-21,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0
2023-12-22,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,0
2023-12-27,20.520000457763672,20.739999771118164,20.1200008392334,20.1200008392334,1285
2023-12-28,20.420000076293945,20.420000076293945,20.139999389648438,20.139999389648438,750
2023-12-29,20.3799991607666,20.3799991607666,20.299999237060547,20.299999237060547,150
2024-01-02,20.059999465942383,20.399999618530273,20.059999465942383,20.399999618530273,324
2024-01-03,19.149999618530273,19.56999969482422,19.149999618530273,19.56999969482422,100
2024-01-04,18.639999389648438,18.940000534057617,18.639999389648438,18.940000534057617,445
2024-01-05,18.770000457763672,18.770000457763672,18.6200008392334,18.709999084472656,247
2024-01-08,18.899999618530273,18.899999618530273,18.739999771118164,18.739999771118164,118
2024-01-09,19.030000686645508,19.270000457763672,19.030000686645508,19.079999923706055,350
2024-01-10,18.270000457763672,18.6299991607666,18.209999084472656,18.6299991607666,587
2024-01-11,18.200000762939453,18.31999969482422,18.200000762939453,18.31999969482422,25
2024-01-12,18.600000381469727,18.600000381469727,18.270000457763672,18.270000457763672,400
2024-01-15,18.329999923706055,18.790000915527344,18.299999237060547,18.790000915527344,1777
2024-01-16,18.469999313354492,18.469999313354492,18.239999771118164,18.239999771118164,720
2024-01-17,17.68000030517578,18.110000610351562,17.510000228881836,18.110000610351562,3097
2024-01-18,18.459999084472656,18.459999084472656,17.690000534057617,17.690000534057617,850
2024-01-19,19.3799991607666,19.489999771118164,18.469999313354492,18.469999313354492,2900
2024-01-22,20.219999313354492,20.520000457763672,19.549999237060547,19.549999237060547,2119
2024-01-23,20.15999984741211,20.15999984741211,20.15999984741211,20.15999984741211,0
2024-01-24,21.579999923706055,21.81999969482422,20.1200008392334,20.1200008392334,2635
2024-01-25,22.15999984741211,22.15999984741211,21.68000030517578,22.059999465942383,1569
2024-01-26,21.760000228881836,22.219999313354492,21.239999771118164,22.079999923706055,3345
2024-01-29,21.81999969482422,22.280000686645508,21.780000686645508,22.280000686645508,4035
2024-01-30,21.459999084472656,22.0,21.18000030517578,22.0,2640
2024-01-31,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0
2024-02-01,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,0
2024-02-02,21.979999542236328,22.100000381469727,21.15999984741211,21.15999984741211,1444
2024-02-05,22.0,22.139999389648438,21.719999313354492,21.979999542236328,2075
2024-02-06,21.780000686645508,22.15999984741211,21.780000686645508,22.15999984741211,450
2024-02-07,22.040000915527344,22.040000915527344,21.639999389648438,21.639999389648438,250
2024-02-08,22.15999984741211,22.15999984741211,21.920000076293945,21.920000076293945,690
2024-02-09,23.0,23.3799991607666,22.1200008392334,22.1200008392334,4699
2024-02-12,23.0,23.200000762939453,22.899999618530273,23.100000381469727,857
2024-02-13,21.6200008392334,22.81999969482422,20.600000381469727,22.81999969482422,1347
2024-02-14,22.040000915527344,22.239999771118164,21.3799991607666,21.3799991607666,1200
2024-02-15,22.0,22.579999923706055,22.0,22.18000030517578,6950
2024-02-16,22.639999389648438,22.639999389648438,21.979999542236328,21.979999542236328,450
2024-02-19,22.260000228881836,22.579999923706055,22.260000228881836,22.579999923706055,430
2024-02-20,21.459999084472656,22.139999389648438,21.459999084472656,22.139999389648438,200
2024-02-21,21.540000915527344,21.940000534057617,21.540000915527344,21.540000915527344,122
2024-02-22,22.780000686645508,22.799999237060547,22.200000762939453,22.200000762939453,2237
2024-02-23,21.899999618530273,22.540000915527344,21.899999618530273,22.540000915527344,1070
2024-02-26,21.479999542236328,21.700000762939453,21.479999542236328,21.540000915527344,990
2024-02-27,23.100000381469727,23.34000015258789,22.0,22.0,3085
2024-02-28,23.040000915527344,23.059999465942383,22.5,22.559999465942383,1657
2024-02-29,22.700000762939453,23.059999465942383,22.34000015258789,22.84000015258789,338
2024-03-01,22.6200008392334,22.639999389648438,22.399999618530273,22.639999389648438,1757
2024-03-04,23.219999313354492,23.299999237060547,22.600000381469727,22.600000381469727,1790
2024-03-05,22.719999313354492,23.360000610351562,22.68000030517578,22.68000030517578,1998
2024-03-06,22.479999542236328,22.479999542236328,22.440000534057617,22.440000534057617,275
2024-03-07,23.520000457763672,23.520000457763672,22.719999313354492,22.8799991607666,821
2024-03-08,22.780000686645508,23.280000686645508,22.6200008392334,23.280000686645508,760
2024-03-11,22.3799991607666,22.84000015258789,22.3799991607666,22.540000915527344,250
2024-03-12,22.34000015258789,22.34000015258789,21.8799991607666,22.280000686645508,49
2024-03-13,22.219999313354492,22.260000228881836,22.219999313354492,22.260000228881836,37
2024-03-14,21.8799991607666,22.15999984741211,21.8799991607666,22.15999984741211,704
2024-03-15,21.360000610351562,21.440000534057617,21.360000610351562,21.440000534057617,100
2024-03-18,21.3799991607666,21.3799991607666,21.15999984741211,21.15999984741211,180
2024-03-19,21.6200008392334,21.6200008392334,20.979999542236328,21.34000015258789,769
2024-03-20,19.959999084472656,22.420000076293945,19.84000015258789,21.959999084472656,5153
2024-03-21,19.75,20.399999618530273,19.649999618530273,20.31999969482422,2934
2024-03-22,19.540000915527344,19.68000030517578,19.139999389648438,19.6200008392334,1876
2024-03-25,20.18000030517578,20.18000030517578,19.31999969482422,19.31999969482422,669
2024-03-26,19.540000915527344,19.84000015258789,19.399999618530273,19.84000015258789,1675
2024-03-27,19.0,19.34000015258789,19.0,19.34000015258789,2591
2024-03-28,18.889999389648438,19.1200008392334,18.889999389648438,19.030000686645508,89
2024-04-02,18.8799991607666,19.0,18.719999313354492,18.760000228881836,2510
2024-04-03,19.049999237060547,19.049999237060547,18.770000457763672,18.770000457763672,100
2024-04-04,19.110000610351562,19.610000610351562,18.8799991607666,18.8799991607666,583
2024-04-05,18.729999542236328,19.18000030517578,18.729999542236328,19.18000030517578,710
2024-04-08,18.649999618530273,18.649999618530273,18.649999618530273,18.649999618530273,0
2024-04-09,18.649999618530273,18.860000610351562,18.649999618530273,18.829999923706055,350
2024-04-10,18.799999237060547,19.079999923706055,18.690000534057617,18.690000534057617,236
2024-04-11,18.93000030517578,18.950000762939453,18.93000030517578,18.950000762939453,200
2024-04-12,17.479999542236328,19.110000610351562,17.479999542236328,18.979999542236328,1430
2024-04-15,18.0,18.200000762939453,17.719999313354492,17.719999313354492,343
2024-04-16,18.1299991607666,18.1299991607666,17.68000030517578,17.860000610351562,1100
2024-04-17,17.959999084472656,18.040000915527344,17.959999084472656,18.040000915527344,40
2024-04-18,17.8700008392334,18.110000610351562,17.8700008392334,17.899999618530273,130
2024-04-19,17.549999237060547,17.6200008392334,17.440000534057617,17.6200008392334,1855
2024-04-22,17.5,17.5,17.489999771118164,17.489999771118164,80
2024-04-23,18.200000762939453,18.200000762939453,17.670000076293945,17.670000076293945,400
2024-04-24,18.700000762939453,18.700000762939453,18.469999313354492,18.469999313354492,1300
2024-04-25,18.280000686645508,18.280000686645508,17.979999542236328,18.139999389648438,590
2024-04-26,18.229999542236328,18.229999542236328,18.229999542236328,18.229999542236328,0
2024-04-29,18.690000534057617,18.690000534057617,18.670000076293945,18.670000076293945,55
2024-04-30,18.649999618530273,18.649999618530273,18.6200008392334,18.6200008392334,55
2024-05-02,18.75,18.75,18.5,18.6200008392334,650
2024-05-03,18.770000457763672,18.850000381469727,18.59000015258789,18.59000015258789,625
2024-05-06,19.729999542236328,19.729999542236328,19.1299991607666,19.1299991607666,900
2024-05-07,20.059999465942383,20.059999465942383,19.639999389648438,19.639999389648438,170
2024-05-08,19.979999542236328,20.299999237060547,19.84000015258789,20.299999237060547,450
2024-05-09,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0
2024-05-10,20.5,20.5,19.75,19.75,600
2024-05-13,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0
2024-05-14,20.3799991607666,20.3799991607666,19.709999084472656,19.709999084472656,817
