date,open,high,low,close,volume,shares_calculated,shares_actual,relative_daily_return,relative_cumulative_return,absolute_daily_return,asset_value_BoP,asset_value_EoP
2024-04-08,6.170000076293945,6.394000053405762,6.118000030517578,6.377999782562256,2359177,125.73534451859669,40,,,,0.0,801.94
2024-04-09,6.420000076293945,6.754000186920166,6.263999938964844,6.599999904632568,3345864,125.73534451859669,40,0.03480716990258781,0.03480716990258781,27.909999999999968,801.94,829.85
2024-04-10,6.579999923706055,6.739999771118164,6.489999771118164,6.613999843597412,3008639,125.73534451859669,40,0.002121202904111774,0.037002205876580874,1.759999999999991,829.85,831.61
2024-04-11,6.630000114440918,6.796000003814697,6.435999870300293,6.452000141143799,2412005,125.73534451859669,40,-0.024493454231093614,0.011602439809399678,-20.370000000000005,831.61,811.24
2024-04-12,6.533999919891357,6.938000202178955,6.533999919891357,6.573999881744385,3331809,125.73534451859669,40,0.018908824849926065,0.030730653161513466,15.340000000000032,811.24,826.58
2024-04-15,6.53000020980835,6.550000190734863,6.216000080108643,6.443999767303467,2967487,125.73534451859669,40,-0.01977488846659714,0.01034806945614175,-16.340000000000032,826.58,810.24
2024-04-16,6.363999843597412,6.4120001792907715,6.24399995803833,6.254000186920166,1479260,125.73534451859669,40,-0.029484728001907934,-0.019441768559025352,-23.889999999999986,810.24,786.35
2024-04-17,6.150000095367432,6.260000228881836,6.059999942779541,6.179999828338623,1810059,125.73534451859669,40,-0.011832484229263307,-0.03104420836842503,-9.31000000000006,786.35,777.04
2024-04-18,6.1519999504089355,6.685999870300293,6.1519999504089355,6.685999870300293,2834461,125.73534451859669,40,0.08187703171792782,0.048291015716263264,63.629999999999995,777.04,840.67
2024-04-19,6.624000072479248,6.831999778747559,6.48199987411499,6.831999778747559,2681690,125.73534451859669,40,0.0218366603768283,0.07118219060253961,18.350000000000023,840.67,859.02
2024-04-22,6.900000095367432,7.079999923706055,6.843999862670898,6.900000095367432,1997327,125.73534451859669,40,0.009953208258496105,0.08184389002839865,8.550000000000068,859.02,867.57
2024-04-23,6.980000019073486,7.159999847412109,6.843999862670898,6.857999801635742,2565156,125.73534451859669,40,-0.006086999007418603,0.07525870734361395,-5.280000000000086,867.57,862.29
2024-04-24,6.880000114440918,7.0,6.645999908447266,6.748000144958496,2156306,125.73534451859669,40,-0.016039612111246937,0.058011974758581664,-13.829999999999927,862.29,848.46
2024-04-25,6.800000190734863,7.1479997634887695,6.409999847412109,6.998000144958496,3243361,125.73534451859669,40,0.03704801343058328,0.0972092166091556,31.43999999999994,848.46,879.9
2024-04-26,7.090000152587891,7.4039998054504395,6.679999828338623,6.74399995803833,3835620,125.73534451859669,40,-0.036296110554263517,0.05738478958195281,-31.93999999999994,879.9,847.96
