date,open,high,low,close,volume,shares_calculated,shares_actual,relative_daily_return,relative_cumulative_return,absolute_daily_return,asset_value_BoP,asset_value_EoP
2025-03-03,22.881560863585207,23.475887487830068,22.782506111325688,22.980615615844727,7471,48.95430213037167,32,,,,0.0,1125.0
2025-03-04,22.881561214137257,22.881561214137257,20.40520181627202,21.098581314086914,64620,48.95430213037167,32,-0.08189660073597782,-0.08189660073597782,-92.13000000000011,1125.0,1032.87
2025-03-05,21.7919616092712,23.673994279482187,21.7919616092712,23.624467849731445,24059,48.95430213037167,32,0.11971831176905101,0.028017188253337988,123.65000000000009,1032.87,1156.52
2025-03-06,23.723522623281408,24.26832090835637,23.47588669564512,24.07021141052246,16260,48.95430213037167,32,0.01886787730526951,0.047413690429010114,21.819999999999936,1156.52,1178.34
2025-03-07,24.11973906792082,24.11973906792082,23.079667066795082,23.773048400878906,17600,48.95430213037167,32,-0.012345675099207809,0.03448266131251132,-14.549999999999955,1178.34,1163.79
2025-03-10,24.317848600561444,24.813120481544875,22.782506525237732,22.881561279296875,23100,48.95430213037167,32,-0.037499907733712146,-0.00431034303883282,-43.63999999999987,1163.79,1120.15
2025-03-11,22.78250482133066,23.673993762563782,22.237706548719355,22.83203125,32796,48.95430213037167,32,-0.002164626298542416,-0.00646563905547759,-2.4200000000000728,1120.15,1117.73
2025-03-12,22.83203168000496,22.980614747435595,22.63392407228442,22.73297882080078,7164,48.95430213037167,32,-0.004338309987168554,-0.010775899096158392,-4.849999999999909,1117.73,1112.88
2025-03-13,22.782506054335318,22.782506054335318,22.03959824821569,22.08912467956543,11882,48.95430213037167,32,-0.028322471344856104,-0.03879317034764851,-31.52000000000021,1112.88,1081.36
2025-03-14,22.287233180388597,26.001772043786694,21.791961331935518,25.060754776000977,62650,48.95430213037167,32,0.13452910151684705,0.09051712081733942,145.47000000000003,1081.36,1226.83
2025-03-17,25.060754776000977,25.060754776000977,25.060754776000977,25.060754776000977,0,48.95430213037167,32,0.0,0.09051712081733942,0.0,1226.83,1226.83
2025-03-18,25.06075532716312,27.33900701374026,25.06075532716312,26.744680404663086,72665,48.95430213037167,32,0.06719373154214381,0.16379303547565138,82.44000000000005,1226.83,1309.27
2025-03-19,27.735224400419657,28.329551015433953,26.74468067183324,27.58664321899414,46103,48.95430213037167,32,0.03148150591413512,0.20043099280480736,41.210000000000036,1309.27,1350.48
