date,open,high,low,close,volume,shares_calculated,shares_actual,relative_daily_return,relative_cumulative_return,absolute_daily_return,asset_value_BoP,asset_value_EoP
2023-12-21,26.001841103982052,26.001841103982052,25.62500319170215,25.81342124938965,23000,42.30357492910088,40,,,,0.0,1092.0
2023-12-22,25.81342263407963,26.001842498779297,25.483688769307708,26.001842498779297,12281,42.30357492910088,40,0.007299352052920982,0.007299352052920982,7.970000000000027,1092.0,1099.97
2023-12-27,25.860528314165126,26.23736624397033,25.81342244987386,26.048946380615234,11268,42.30357492910088,40,0.0018115593861531831,0.009124134648798465,1.990000000000009,1099.97,1101.96
2023-12-28,26.14315649885155,26.237366431201384,26.001842498779297,26.001842498779297,9933,42.30357492910088,40,-0.0018082835730734992,0.007299352052920982,-1.990000000000009,1101.96,1099.97
2023-12-29,25.860528056325993,26.33157591311222,25.860528056325993,26.143156051635742,10732,42.30357492910088,40,0.005434751512823688,0.012773773730356819,5.980000000000018,1099.97,1105.95
2024-01-02,26.51999352889965,26.56709939192411,26.190259675348212,26.284469604492188,21080,42.30357492910088,40,0.005405374644795513,0.018248195407792656,5.980000000000018,1105.95,1111.93
2024-01-03,26.331575467516643,26.472889462780135,26.143155609228696,26.284469604492188,16332,42.30357492910088,40,0.0,0.018248195407792656,0.0,1111.93,1111.93
2024-01-04,26.519993269393385,26.519993269393385,26.237365281632,26.378679275512695,7611,42.30357492910088,40,0.0035842332920579256,0.02189783448935123,3.980000000000018,1111.93,1115.91
2024-01-05,26.237365099120023,26.472889019584468,26.237365099120023,26.425783157348633,8692,42.30357492910088,40,0.0017856800692694907,0.023722617085228492,2.0,1115.91,1117.91
2024-01-08,26.378679092017705,26.51999308491539,26.33157502668678,26.425783157348633,22092,42.30357492910088,40,0.0,0.023722617085228492,0.0,1117.91,1117.91
2024-01-09,26.56709894821169,27.273670709633226,26.56709894821169,27.085250854492188,68601,42.30357492910088,40,0.02495546463909304,0.04927009065613874,27.889999999999873,1117.91,1145.8
2024-01-10,27.085250517385212,27.085250517385212,26.425782829504314,26.56709861755371,20383,42.30357492910088,40,-0.019130420453630004,0.029197112652468382,-21.919999999999845,1145.8,1123.88
2024-01-11,26.614202682300252,26.896830664589274,26.378678764757773,26.56709861755371,15642,42.30357492910088,40,0.0,0.029197112652468382,0.0,1123.88,1123.88
2024-01-12,26.661307004241877,26.802622793654514,26.472888946533203,26.472888946533203,10175,42.30357492910088,40,-0.0035461031095905815,0.025547473570909807,-3.980000000000018,1123.88,1119.9
2024-01-15,26.61420249938965,26.755516489562954,26.519992573639154,26.61420249938965,17267,42.30357492910088,40,0.005338048036308107,0.031021895248345643,5.980000000000018,1119.9,1125.88
2024-01-16,26.755518172839363,26.755518172839363,26.048946380615234,26.048946380615234,25972,42.30357492910088,40,-0.021238889979415254,0.0091241346487978,-23.920000000000073,1125.88,1101.96
2024-01-17,26.23736521048191,26.23736521048191,25.719211505117936,25.76631736755371,14228,42.30357492910088,40,-0.010849921103597726,-0.0018247825958780384,-11.950000000000045,1101.96,1090.01
2024-01-18,25.813420994045867,26.096050773138728,25.71921106768158,25.907630920410156,10130,42.30357492910088,40,0.005484429569061922,0.0036496390815579094,5.980000000000018,1090.01,1095.99
2024-01-19,26.048945354548664,26.096051216984435,25.76631736755371,25.76631736755371,8637,42.30357492910088,40,-0.005454514667534438,-0.0018247825958780384,-5.980000000000018,1095.99,1090.01
2024-01-22,26.048944911504144,26.096050773138728,25.813420994045867,25.907630920410156,18006,42.30357492910088,40,0.005484429569061922,0.0036496390815579094,5.980000000000018,1090.01,1095.99
2024-01-23,26.190260379679064,26.190260379679064,25.76631838248758,26.048946380615234,6536,42.30357492910088,40,0.005454588288647866,0.0091241346487978,5.970000000000027,1095.99,1101.96
2024-01-24,26.237364764232716,26.237364764232716,25.907630920410156,25.907630920410156,13099,42.30357492910088,40,-0.005424997162658429,0.0036496390815579094,-5.970000000000027,1101.96,1095.99
2024-01-25,25.76631711154365,26.001841030667624,25.625003119450245,25.86052703857422,10390,42.30357492910088,40,-0.00181814701547367,0.0018248564856806482,-2.0,1095.99,1093.99
2024-01-26,25.907632381551405,26.190260379679064,25.907632381551405,26.048946380615234,9072,42.30357492910088,40,0.007285982291078685,0.0091241346487978,7.970000000000027,1093.99,1101.96
2024-01-29,26.190258902598128,26.190258902598128,25.907630920410156,25.907630920410156,4965,42.30357492910088,40,-0.005424997162658429,0.0036496390815579094,-5.970000000000027,1101.96,1095.99
2024-01-30,25.907631866788858,26.23736572265625,25.860527800338495,26.23736572265625,8839,42.30357492910088,40,0.01272732359276918,0.01642341281191495,13.940000000000055,1095.99,1109.93
2024-01-31,26.237366431201384,26.42578449899605,25.62500456628496,26.001842498779297,13763,42.30357492910088,40,-0.008976633796493383,0.007299352052920316,-9.960000000000036,1109.93,1099.97
2024-02-01,26.00184128901781,26.23736521048191,25.672107439587084,25.76631736755371,18345,42.30357492910088,40,-0.009058016993858886,-0.0018247825958780384,-9.960000000000036,1099.97,1090.01
2024-02-02,25.860528573876056,26.001842574359067,25.813422709111716,25.954736709594727,6742,42.30357492910088,40,0.007312622108671452,0.005474495567239224,7.970000000000027,1090.01,1097.98
2024-02-05,25.954736374237708,26.23736616845692,25.907632306986997,26.096052169799805,9409,42.30357492910088,40,0.005444688643396534,0.010948991134479114,5.980000000000018,1097.98,1103.96
2024-02-06,26.0489461208975,26.284470049290615,26.001842053980866,26.143156051635742,11174,42.30357492910088,40,0.0018050194538792308,0.012773773730356375,1.990000000000009,1103.96,1105.95
