date,open,high,low,close,volume,shares_calculated,shares_actual,relative_daily_return,relative_cumulative_return,absolute_daily_return,asset_value_BoP,asset_value_EoP
2024-06-20,29.691819226418847,29.8422824363781,29.301009203300424,29.594118118286133,3012700,29.235539188626646,30,,,,0.0,865.2
2024-06-21,29.662512235553756,30.395281791858704,29.594120708463322,30.297578811645508,12732600,29.235539188626646,30,0.023770287411426727,0.023770287411426727,20.569999999999936,865.2,885.77
2024-06-24,30.248725522966353,30.790975277257996,30.0582057419513,30.0924015045166,4537500,29.235539188626646,30,-0.006772069425232119,0.016837243949586744,-6.0,885.77,879.77
2024-06-25,29.994701987061667,30.214531368530373,29.242391443525673,29.545269012451172,5262700,29.235539188626646,30,-0.01818174903665659,-0.001650635631030184,-16.0,879.77,863.77
2024-06-26,29.428026155481458,29.85791628610529,29.232620195358376,29.623430252075195,5596600,29.235539188626646,30,0.002645473953582389,0.0009904716089834675,2.2899999999999636,863.77,866.06
2024-06-27,29.535497485362484,29.916538917753222,29.447564990466876,29.750444412231445,7211000,29.235539188626646,30,0.004287625000732431,0.005282343380549115,3.7100000000000364,866.06,869.77
2024-06-28,29.652743021455695,29.83837850546016,29.369404553052593,29.682052612304688,11048700,29.235539188626646,30,-0.002298849690414717,0.0029713503766892746,-2.0,869.77,867.77
2024-07-01,29.642971123448856,29.848145703727912,28.455884298893363,28.665945053100586,5058400,29.235539188626646,30,-0.034233062398887903,-0.03136343044505274,-29.710000000000036,867.77,838.06
2024-07-02,28.783187047280556,28.939512932490747,28.538930530463052,28.773418426513672,3510100,29.235539188626646,30,0.003749165541690802,-0.027731851596055734,3.150000000000091,838.06,841.21
2024-07-03,28.871117906790655,29.29123939008044,28.81738304149967,28.841808319091797,1895700,29.235539188626646,30,0.002376842805549506,-0.02542092304245691,2.0,841.21,843.21
2024-07-05,28.744108200073242,28.919973197850315,28.480310703407635,28.744108200073242,3859200,29.235539188626646,30,-0.003387447761168394,-0.028722258754778296,-2.8600000000000136,843.21,840.35
2024-07-08,28.871119015995394,29.515956059553616,28.763647417755223,29.506187438964844,4976500,29.235539188626646,30,0.026512537233270628,-0.0029712214761673517,22.279999999999973,840.35,862.63
2024-07-09,29.457337383530888,30.336660525936544,29.408486822547584,30.229188919067383,5785700,29.235539188626646,30,0.024503385318693116,0.021459358857828015,21.139999999999986,862.63,883.77
2024-07-10,30.44413198287897,30.453902467135343,29.81883589870594,30.141254425048828,6429000,29.235539188626646,30,-0.0029089266752734266,0.01848800848113874,-2.5699999999999363,883.77,881.2
2024-07-11,30.590686386109986,31.04011935698599,30.24384257106691,30.825172424316406,7445400,29.235539188626646,30,0.022690429191268402,0.04159793851973603,19.99000000000001,881.2,901.19
2024-07-12,30.942414137491713,32.075766035488435,30.698157632416322,31.53839874267578,6627100,29.235539188626646,30,0.023137788445807494,0.06569821126679498,20.84999999999991,901.19,922.04
2024-07-15,31.157363607538365,31.57259897961304,30.981498600791134,31.284378051757812,8595300,29.235539188626646,30,-0.008054330626946049,0.05711472552470731,-7.419999999999959,922.04,914.62
2024-07-16,33.43383127400233,34.23499230449638,32.90623633380621,33.61946487426758,15605800,29.235539188626646,30,0.07464066629825683,0.13601847299157033,68.25999999999999,914.62,982.88
2024-07-17,33.404520303259375,35.12408828965767,33.199345721138954,34.7332763671875,9712800,29.235539188626646,30,0.033129959000996356,0.17365471842615543,32.57000000000005,982.88,1015.45
2024-07-18,34.76258746676838,35.49535697936914,34.02493178050724,34.18614196777344,7845100,29.235539188626646,30,-0.015752455761154138,0.1551667743952776,-16.0,1015.45,999.45
2024-07-19,33.99073518249564,34.19102357294038,33.62923288169367,33.87348937988281,4074700,29.235539188626646,30,-0.009145594381061106,0.1446020876341796,-9.1400000000001,999.45,990.31
2024-07-22,33.99073580185652,34.05912732443101,33.49733662294765,33.61946487426758,3965500,29.235539188626646,30,-0.0074992128140803915,0.1360184729915701,-7.42999999999995,990.31,982.88
2024-07-23,33.50222524179215,34.02004787252408,33.47975107769275,33.56084442138672,4970500,29.235539188626646,30,-0.0017436462210238535,0.13403765867412498,-1.7100000000000364,982.88,981.17
2024-07-24,33.25796657054589,33.41429058445322,32.18323571375683,32.23208999633789,4380400,29.235539188626646,30,-0.03959240144154641,0.08913838444206768,-38.84999999999991,981.17,942.32
2024-07-25,32.300484696582146,32.88181270048008,31.059661083556257,32.48611831665039,6752300,29.235539188626646,30,0.007881223970935824,0.09772212798519875,7.42999999999995,942.32,949.75
2024-07-26,32.53496887697795,32.5838194373055,31.95852332017157,32.48611831665039,3176600,29.235539188626646,30,0.0,0.09772212798519875,0.0,949.75,949.75
2024-07-29,32.76945632693887,33.267737998617584,32.271170928201364,32.4372673034668,6290000,29.235539188626646,30,-0.0015037503929349327,0.09607142790390766,-1.42999999999995,949.75,948.32
2024-07-30,32.417726324082224,33.09675916600229,32.320025204821604,32.91600799560547,4331600,29.235539188626646,30,0.014758971144511523,0.11224831448066497,14.0,948.32,962.32
2024-07-31,37.12699181410362,37.947693887497735,35.299954049986034,37.26377487182617,21731500,29.235539188626646,30,0.1320867000883328,0.2591615240192262,127.11000000000001,962.32,1089.43
2024-08-01,37.635042681033035,37.635042681033035,35.221787222604554,36.70686721801758,9198900,29.235539188626646,30,-0.014945014446983818,0.24034333685167275,-16.279999999999973,1089.43,1073.15
2024-08-02,36.15973418787412,36.462613619499415,35.35857308699047,35.827545166015625,5757500,29.235539188626646,30,-0.023955246487783577,0.21063060648791088,-25.710000000000036,1073.15,1047.44
2024-08-05,34.313152886305296,35.00684419524264,33.70251162189253,34.84074783325195,7268500,29.235539188626646,30,-0.02754297924100313,0.17728623282489142,-28.850000000000023,1047.44,1018.59
2024-08-06,34.91891343337161,35.18270719285028,34.293613616917135,34.86029052734375,3565100,29.235539188626646,30,0.0005609148857919077,0.17794659019772086,0.5699999999999363,1018.59,1019.16
2024-08-07,35.368342928223996,35.910592671456655,33.98096403160127,34.14706039428711,4954900,29.235539188626646,30,-0.020459672660995132,0.1538461885501401,-20.850000000000023,1019.16,998.31
2024-08-08,33.45336977483145,34.283840331750206,33.209113290201444,34.06889343261719,4784900,29.235539188626646,30,-0.0022891271098404165,0.15120488795934395,-2.2899999999999636,998.31,996.02
2024-08-09,33.971198217362115,34.195913774921685,33.69274592570582,34.04935836791992,3680800,29.235539188626646,30,-0.0005733988612193208,0.15054478838755792,-0.5699999999999363,996.02,995.45
2024-08-12,34.23499471043726,34.23499471043726,32.93554823608366,32.994171142578125,3530200,29.235539188626646,30,-0.030989929793683202,0.1148894861709393,-30.850000000000023,995.45,964.6
2024-08-13,32.88669679011993,33.8295270802103,32.593589719674235,33.766021728515625,4803600,29.235539188626646,30,0.02339354374450231,0.14097070213596496,22.569999999999936,964.6,987.17
2024-08-14,33.73670923194819,34.28384517657898,33.27750951035143,33.384979248046875,3198200,29.235539188626646,30,-0.011284790477610773,0.12809508682126824,-11.139999999999986,987.17,976.03
2024-08-15,34.01027551829512,34.850514725740126,33.511990184085796,34.821205139160156,4797800,29.235539188626646,30,0.04302012232633956,0.17662587545206176,41.99000000000001,976.03,1018.02
2024-08-16,34.44016892637894,34.55741101106253,33.70251320083326,34.38154602050781,2962000,29.235539188626646,30,-0.012626189038985935,0.16176957472044173,-12.860000000000014,1018.02,1005.16
2024-08-19,34.107980875041804,35.85685848203039,34.107980875041804,35.73961639404297,3884700,29.235539188626646,30,0.039499979806757235,0.2076594494620041,39.70999999999992,1005.16,1044.87
2024-08-20,35.52466892128773,35.754270646780085,35.33903158047669,35.69076156616211,3375900,29.235539188626646,30,-0.0013669656479301517,0.2060086204801912,-1.4299999999998363,1044.87,1043.44
2024-08-21,35.84708450990189,36.7166408270024,35.60282799687625,36.286746978759766,4550400,29.235539188626646,30,0.01669859051600353,0.22614726459236012,17.419999999999845,1043.44,1060.86
2024-08-22,36.24766428511873,36.306287188761594,35.524667108816054,35.58328628540039,4800500,29.235539188626646,30,-0.01938616029072937,0.20237697718093317,-20.559999999999945,1060.86,1040.3
2024-08-23,35.82754372417348,36.56519944084608,35.749383577677484,36.46261215209961,5294400,29.235539188626646,30,0.02471176663241481,0.23208983644521664,25.700000000000045,1040.3,1066.0
2024-08-26,36.80457024065439,37.0292895163996,36.482153575863684,36.5114631652832,2954200,29.235539188626646,30,0.0013397562681416453,0.23374053652650773,1.4300000000000637,1066.0,1067.43
2024-08-27,36.29651504883737,36.50168960110472,36.066913357322775,36.237892150878906,3147100,29.235539188626646,30,-0.007492743119219103,0.224496435610547,-8.0,1067.43,1059.43
2024-08-28,36.2476689741697,36.37468341829741,35.78358303990242,35.89594268798828,2345100,29.235539188626646,30,-0.009436240426647813,0.21294179284255255,-9.990000000000009,1059.43,1049.44
2024-08-29,36.26721027311977,36.6091716677831,36.08157664314302,36.335601806640625,3245600,29.235539188626646,30,0.012248156357778761,0.22779809357417258,12.849999999999909,1049.44,1062.29
2024-08-30,36.726407798037506,36.726407798037506,35.80800469205261,36.35513687133789,3626300,29.235539188626646,30,0.000537628764241127,0.2284581931459584,0.5699999999999363,1062.29,1062.86
2024-09-03,36.04249145819676,37.0781404436841,35.81777590727245,35.9936408996582,3490800,29.235539188626646,30,-0.009943463366924865,0.21624306410461291,-10.569999999999936,1062.86,1052.29
2024-09-04,35.77869105007912,36.325826951417284,35.56374786463711,35.61259841918945,2560100,29.235539188626646,30,-0.010586383342852335,0.2033674487899162,-11.139999999999873,1052.29,1041.15
2024-09-05,35.58328637990175,36.08157174454311,35.251101106218904,35.67121887207031,3702300,29.235539188626646,30,0.0016460594138862916,0.2053482631073611,1.7199999999998,1041.15,1042.87
2024-09-06,35.67122078527465,36.25255249951609,34.923796425283506,34.997074127197266,4276600,29.235539188626646,30,-0.018898842433469065,0.18256857620543943,-19.709999999999923,1042.87,1023.16
2024-09-09,35.104546504811815,35.63702391656463,34.9384501371524,35.202247619628906,3313500,29.235539188626646,30,0.005862589874968904,0.18950149076675782,6.000000000000114,1023.16,1029.16
2024-09-10,35.50512385795295,35.60282496401701,34.933564560655824,35.42695999145508,4165000,29.235539188626646,30,0.006383466597197351,0.19709463380038383,6.569999999999936,1029.16,1035.73
