date,open,high,low,close,volume,shares_owned,relative_daily_return,relative_cumulative_return,absolute_daily_return,asset_value_BoP,asset_value_EoP
2023-03-14,17.157310485839844,17.157310485839844,17.157310485839844,17.157310485839844,0,20,-0.007915722093338129,-0.05527638613158914,-2.730000000000018,345.88,343.15
2023-03-15,17.385466219644577,17.385466219644577,17.157310485839844,17.157310485839844,35,20,0.0,-0.05527638613158914,0.0,343.15,343.15
2023-03-16,17.157310485839844,17.157310485839844,17.157310485839844,17.157310485839844,0,20,0.0,-0.05527638613158914,0.0,343.15,343.15
2023-03-17,17.294206619262695,17.294206619262695,17.294206619262695,17.294206619262695,0,20,0.00797888069553987,-0.047738549126273844,2.730000000000018,343.15,345.88
2023-03-20,17.20294189453125,17.20294189453125,17.20294189453125,17.20294189453125,0,20,-0.005277184824991732,-0.052763808804249246,-1.8199999999999932,345.88,344.06
2023-03-21,17.294206619262695,17.294206619262695,17.294206619262695,17.294206619262695,0,20,0.0053051812469619986,-0.047738549126273844,1.8199999999999932,344.06,345.88
2023-03-22,17.33983612060547,17.33983612060547,17.33983612060547,17.33983612060547,0,20,0.002638426980047237,-0.04522607682222968,0.9200000000000159,345.88,346.8
2023-03-23,17.43109703063965,17.43109703063965,17.43109703063965,17.43109703063965,0,20,0.005263078001396471,-0.04020102719084573,1.8199999999999932,346.8,348.62
2023-03-24,17.65925407409668,17.65925407409668,17.65925407409668,17.65925407409668,0,20,0.01308908114365881,-0.027638140554146373,4.569999999999993,348.62,353.19
2023-03-27,17.52235984802246,17.52235984802246,17.52235984802246,17.52235984802246,0,20,-0.00775198236006025,-0.03517587253616605,-2.740000000000009,353.19,350.45
2023-03-28,17.43109703063965,17.43109703063965,17.43109703063965,17.43109703063965,0,20,-0.005208363381095205,-0.04020102719084584,-1.829999999999984,350.45,348.62
2023-03-29,17.476730346679688,17.476730346679688,17.476730346679688,17.476730346679688,0,20,0.002617925650911568,-0.03768834484021022,0.9099999999999682,348.62,349.53
2023-03-30,17.65925407409668,17.65925407409668,17.65925407409668,17.65925407409668,0,20,0.010443814363232384,-0.027638140554146484,3.660000000000025,349.53,353.19
2023-03-31,17.567991256713867,17.567991256713867,17.567991256713867,17.567991256713867,0,20,-0.005167988240040167,-0.03266329520882627,-1.829999999999984,353.19,351.36
2023-04-03,17.750516891479492,17.750516891479492,17.750516891479492,17.750516891479492,30,20,0.010389670173354126,-0.022612985899466698,3.6499999999999773,351.36,355.01
2023-04-04,17.385465621948242,17.385465621948242,17.385465621948242,17.385465621948242,0,20,-0.020565669820380217,-0.04271360451818562,-7.300000000000011,355.01,347.71
2023-04-05,17.567991256713867,17.567991256713867,17.567991256713867,17.567991256713867,0,20,0.010498748709680594,-0.03266329520882616,3.650000000000034,347.71,351.36
2023-04-06,17.476730346679688,17.476730346679688,17.476730346679688,17.476730346679688,0,20,-0.005194726517142478,-0.03768834484021011,-1.830000000000041,351.36,349.53
2023-04-11,17.887409210205078,17.887409210205078,17.887409210205078,17.887409210205078,0,20,0.023498609601390053,-0.015075358940742745,8.220000000000027,349.53,357.75
2023-04-12,17.385467697263213,17.476730346679688,17.385467697263213,17.476730346679688,522,20,-0.02295910261230516,-0.03768834484021011,-8.220000000000027,357.75,349.53
2023-04-13,17.33983612060547,17.33983612060547,17.33983612060547,17.33983612060547,0,20,-0.00783294262477574,-0.04522607682222968,-2.7299999999999613,349.53,346.8
2023-04-14,17.339834396205834,17.43109703063965,17.339834396205834,17.43109703063965,200,20,0.005263078001396471,-0.04020102719084573,1.8199999999999932,346.8,348.62
2023-04-17,17.385465621948242,17.385465621948242,17.385465621948242,17.385465621948242,0,20,-0.0026178162287316953,-0.04271360451818551,-0.910000000000025,348.62,347.71
2023-04-18,17.20294094997007,17.613620185175446,17.20294094997007,17.248571395874023,950,20,-0.007874061532260446,-0.05025133650020508,-2.7399999999999523,347.71,344.97
2023-04-19,17.202942677014853,17.202942677014853,17.157310485839844,17.157310485839844,49,20,-0.005290925720144557,-0.05527638613158903,-1.82000000000005,344.97,343.15
2023-04-20,17.613622665405273,17.613622665405273,17.613622665405273,17.613622665405273,0,20,0.0265957872559357,-0.030150717881486044,9.120000000000005,343.15,352.27
2023-04-21,17.294206619262695,17.294206619262695,17.294206619262695,17.294206619262695,0,20,-0.018134602529548904,-0.04773854912627362,-6.389999999999986,352.27,345.88
2023-04-24,17.431097406917868,17.704883575439453,17.431097406917868,17.704883575439453,150,20,0.023746504550219427,-0.025125668250102096,8.220000000000027,345.88,354.1
2023-04-25,17.339837073179176,17.339837073179176,17.294206619262695,17.294206619262695,18,20,-0.023195688038663898,-0.04773854912627362,-8.220000000000027,354.1,345.88
2023-04-26,17.47672747751157,17.47672747751157,17.43109703063965,17.43109703063965,245,20,0.007915391228440649,-0.040201027190845506,2.740000000000009,345.88,348.62
2023-04-27,17.339834396205834,17.43109703063965,17.339834396205834,17.43109703063965,378,20,0.0,-0.040201027190845506,0.0,348.62,348.62
2023-04-28,17.476730346679688,17.476730346679688,17.476730346679688,17.476730346679688,0,20,0.002617925650911568,-0.037688344840209886,0.9099999999999682,348.62,349.53
2023-05-02,17.385466572015215,17.796147597463506,17.294205669195723,17.33983612060547,380,20,-0.00783294262477574,-0.045226076822229455,-2.7299999999999613,349.53,346.8
2023-05-03,17.33983612060547,17.33983612060547,17.33983612060547,17.33983612060547,0,20,0.0,-0.045226076822229455,0.0,346.8,346.8
2023-05-04,17.248571395874023,17.248571395874023,17.248571395874023,17.248571395874023,0,20,-0.005263297997550986,-0.05025133650020497,-1.829999999999984,346.8,344.97
2023-05-05,17.52235984802246,17.52235984802246,17.52235984802246,17.52235984802246,0,20,0.015873108900713362,-0.03517587253616572,5.479999999999961,344.97,350.45
2023-05-08,17.522360397892736,18.20682757373714,17.522360397892736,17.887409210205078,40,20,0.020833344672111398,-0.015075358940742523,7.300000000000011,350.45,357.75
2023-05-09,17.978671263734782,18.115564346313477,17.978671263734782,18.115564346313477,150,20,0.012755068854702012,-0.002512577327339005,4.560000000000002,357.75,362.31
2023-05-10,18.343721389770508,18.343721389770508,18.343721389770508,18.343721389770508,0,20,0.012594531370669682,0.01005030930936024,4.560000000000002,362.31,366.87
2023-05-11,18.98255610734424,19.438867568969727,18.98255610734424,19.438867568969727,1000,20,0.05970141804541007,0.0703517450723341,21.909999999999968,366.87,388.78
2023-05-12,19.486865997314453,19.486865997314453,19.486865997314453,19.486865997314453,0,20,0.0024691987933158632,0.07299465630969015,0.9600000000000364,388.78,389.74
2023-05-15,19.102888441365437,19.582860521957276,19.102888441365437,19.294878005981445,425,20,-0.009852173836442768,0.062423326430153026,-3.840000000000032,389.74,385.9
2023-05-16,19.294878005981445,19.294878005981445,19.294878005981445,19.294878005981445,0,20,0.0,0.062423326430153026,0.0,385.9,385.9
2023-05-17,19.006893157958984,19.006893157958984,19.006893157958984,19.006893157958984,0,20,-0.01492545575738724,0.04656617407590358,-5.759999999999991,385.9,380.14
2023-05-18,18.71891212463379,18.71891212463379,18.71891212463379,18.71891212463379,0,20,-0.01515139959655143,0.030709231768245582,-5.759999999999991,380.14,374.38
2023-05-19,18.334932327270508,18.334932327270508,18.334932327270508,18.334932327270508,0,20,-0.0205129333802454,0.00956636196257965,-7.680000000000007,374.38,366.7
2023-05-22,18.28693389892578,18.28693389892578,18.28693389892578,18.28693389892578,0,20,-0.0026178677667294536,0.006923450725223601,-0.9599999999999795,366.7,365.74
2023-05-23,18.334932327270508,18.334932327270508,18.334932327270508,18.334932327270508,0,20,0.002624738986317876,0.009566361962579872,0.9599999999999795,365.74,366.7
2023-05-24,18.334932327270508,18.334932327270508,18.334932327270508,18.334932327270508,0,20,0.0,0.009566361962579872,0.0,366.7,366.7
2023-05-25,18.094945907592773,18.094945907592773,18.094945907592773,18.094945907592773,0,20,-0.013089026749271926,-0.003647879154313527,-4.800000000000011,366.7,361.9
2023-05-26,17.95095443725586,17.95095443725586,17.95095443725586,17.95095443725586,0,20,-0.007957551853000844,-0.011576402819790443,-2.8799999999999955,361.9,359.02
2023-05-29,18.142942428588867,18.142942428588867,18.142942428588867,18.142942428588867,0,20,0.010695141141606967,-0.0010050729402532044,3.840000000000032,359.02,362.86
2023-05-30,18.094945907592773,18.094945907592773,18.094945907592773,18.094945907592773,0,20,-0.002645465099446187,-0.003647879154313527,-0.9600000000000364,362.86,361.9
2023-05-31,17.998952865600586,17.998952865600586,17.998952865600586,17.998952865600586,0,20,-0.005304964296793391,-0.008933491582434283,-1.919999999999959,361.9,359.98
2023-06-01,17.95095443725586,17.95095443725586,17.95095443725586,17.95095443725586,0,20,-0.00266673448745236,-0.011576402819790443,-0.9600000000000364,359.98,359.02
2023-06-02,17.854961395263672,17.854961395263672,17.854961395263672,17.854961395263672,0,20,-0.005347517444139971,-0.0168620152479112,-1.919999999999959,359.02,357.1
2023-06-05,17.75896600538962,17.80696247843036,17.470983505249023,17.470983505249023,97,20,-0.021505388979250584,-0.038004780030281404,-7.680000000000007,357.1,349.42
2023-06-06,17.326990127563477,17.326990127563477,17.326990127563477,17.326990127563477,0,20,-0.008241858716327322,-0.04593340871905405,-2.8799999999999955,349.42,346.54
2023-06-07,17.56697654724121,17.56697654724121,17.56697654724121,17.56697654724121,0,20,0.013850438992053737,-0.03271916760216065,4.7999999999999545,346.54,351.34
2023-06-08,17.518980073938426,17.56697654724121,17.518980073938426,17.56697654724121,50,20,0.0,-0.03271916760216065,0.0,351.34,351.34
2023-06-09,17.56697654724121,17.56697654724121,17.56697654724121,17.56697654724121,0,20,0.0,-0.03271916760216065,0.0,351.34,351.34
2023-06-12,17.998952865600586,17.998952865600586,17.998952865600586,17.998952865600586,0,20,0.024590248481160204,-0.008933491582434283,8.640000000000043,351.34,359.98
2023-06-13,18.04694938659668,18.04694938659668,18.04694938659668,18.04694938659668,0,20,0.0026666285174747895,-0.0062906853683738495,0.9599999999999795,359.98,360.94
2023-06-14,17.902957916259766,17.902957916259766,17.902957916259766,17.902957916259766,0,20,-0.007978715252775936,-0.014219209033850766,-2.8799999999999955,360.94,358.06
2023-06-15,17.854961395263672,17.854961395263672,17.854961395263672,17.854961395263672,0,20,-0.0026809268736817105,-0.01686201524791109,-0.9599999999999795,358.06,357.1
2023-06-16,17.998952865600586,17.998952865600586,17.998952865600586,17.998952865600586,0,20,0.008064507514147223,-0.008933491582434283,2.8799999999999955,357.1,359.98
2023-06-19,17.95095443725586,17.95095443725586,17.95095443725586,17.95095443725586,0,20,-0.00266673448745236,-0.011576402819790443,-0.9600000000000364,359.98,359.02
2023-06-20,17.95095443725586,17.95095443725586,17.95095443725586,17.95095443725586,400,20,0.0,-0.011576402819790443,0.0,359.02,359.02
2023-06-21,17.806962966918945,17.806962966918945,17.806962966918945,17.806962966918945,0,20,-0.008021382419536982,-0.01950492648526725,-2.8799999999999955,359.02,356.14
2023-06-22,17.518980026245117,17.518980026245117,17.518980026245117,17.518980026245117,0,20,-0.016172490570617315,-0.03536197381622097,-5.759999999999991,356.14,350.38
2023-06-23,17.4229852012602,17.470983505249023,17.4229852012602,17.470983505249023,47,20,-0.0027396869523333978,-0.03800478003028129,-0.9599999999999795,350.38,349.42
2023-06-26,17.374988155418716,17.374988155418716,17.13500213623047,17.13500213623047,20,20,-0.01923082171748436,-0.056504738598591064,-6.720000000000027,349.42,342.7
2023-06-27,17.182998657226562,17.182998657226562,17.182998657226562,17.182998657226562,0,20,0.0028010805376328385,-0.05386193238453074,0.9600000000000364,342.7,343.66
2023-06-28,17.087005615234375,17.087005615234375,17.087005615234375,17.087005615234375,0,20,-0.00558651280298017,-0.0591475448126515,-1.920000000000016,343.66,341.74
2023-06-29,16.991010665893555,16.991010665893555,16.991010665893555,16.991010665893555,0,20,-0.005618008883618186,-0.06443326226406798,-1.920000000000016,341.74,339.82
2023-06-30,17.56697654724121,17.56697654724121,17.56697654724121,17.56697654724121,0,20,0.03389827083704944,-0.03271916760216054,11.519999999999982,339.82,351.34
2023-07-03,18.23893928527832,18.23893928527832,18.23893928527832,18.23893928527832,0,20,0.0382514735094035,0.004280749534459227,13.439999999999998,351.34,364.78
2023-07-04,18.142942428588867,18.142942428588867,18.142942428588867,18.142942428588867,0,20,-0.005263291641468326,-0.0010050729402529823,-1.919999999999959,364.78,362.86
2023-07-05,17.95095443725586,17.95095443725586,17.95095443725586,17.95095443725586,0,20,-0.010581965526742843,-0.011576402819790221,-3.840000000000032,362.86,359.02
2023-07-06,17.998952911212715,18.04694938659668,17.998952911212715,18.04694938659668,100,20,0.005347623697466997,-0.0062906853683737385,1.920000000000016,359.02,360.94
2023-07-07,17.998951185296097,18.142942428588867,17.998951185296097,18.142942428588867,150,20,0.005319073043086098,-0.0010050729402530933,1.920000000000016,360.94,362.86
2023-07-10,18.190942764282227,18.190942764282227,18.190942764282227,18.190942764282227,0,20,0.002645675357362265,0.0016379433203987936,0.9599999999999795,362.86,363.82
2023-07-11,17.998952865600586,17.998952865600586,17.998952865600586,17.998952865600586,0,20,-0.010554147806930092,-0.008933491582434172,-3.839999999999975,363.82,359.98
2023-07-12,17.854961053556618,17.854961053556618,17.66297149658203,17.66297149658203,165,20,-0.018666717532255905,-0.027433450150743943,-6.720000000000027,359.98,353.26
2023-07-13,17.71097039701258,18.04694938659668,17.71097039701258,18.04694938659668,20,20,0.02173914451987602,-0.0062906853683737385,7.680000000000007,353.26,360.94
2023-07-14,17.95095443725586,17.95095443725586,17.95095443725586,17.95095443725586,0,20,-0.0053191787312327765,-0.011576402819790221,-1.920000000000016,360.94,359.02
2023-07-17,17.998952865600586,17.998952865600586,17.998952865600586,17.998952865600586,0,20,0.002673864975397011,-0.008933491582434172,0.9600000000000364,359.02,359.98
2023-07-18,17.95095622202021,17.95095622202021,17.902957916259766,17.902957916259766,54,20,-0.005333363004927039,-0.014219209033850655,-1.920000000000016,359.98,358.06
2023-07-19,18.046947605996383,18.094945907592773,18.046947605996383,18.094945907592773,590,20,0.010723814032911339,-0.003647879154313416,3.839999999999975,358.06,361.9
2023-07-20,18.04694938659668,18.04694938659668,18.04694938659668,18.04694938659668,0,20,-0.002652482148396751,-0.0062906853683738495,-0.9599999999999795,361.9,360.94
2023-07-21,18.094945907592773,18.094945907592773,18.094945907592773,18.094945907592773,0,20,0.00265953652154316,-0.003647879154313416,0.9599999999999795,360.94,361.9
2023-07-24,18.142942428588867,18.142942428588867,18.142942428588867,18.142942428588867,0,20,0.00265248214839664,-0.0010050729402530933,0.9600000000000364,361.9,362.86
2023-07-25,18.142942428588867,18.142942428588867,18.142942428588867,18.142942428588867,0,20,0.0,-0.0010050729402530933,0.0,362.86,362.86
2023-07-26,18.28693389892578,18.28693389892578,18.28693389892578,18.28693389892578,0,20,0.007936500427296656,0.006923450725223823,2.8799999999999955,362.86,365.74
2023-07-27,18.28693389892578,18.28693389892578,18.28693389892578,18.28693389892578,0,20,0.0,0.006923450725223823,0.0,365.74,365.74
2023-07-28,18.622915267944336,18.622915267944336,18.622915267944336,18.622915267944336,25,20,0.018372755699537446,0.025423409293533483,6.71999999999997,365.74,372.46
2023-07-31,18.28693389892578,18.28693389892578,18.28693389892578,18.28693389892578,0,20,-0.01804128753122125,0.006923450725223601,-6.71999999999997,372.46,365.74
2023-08-01,18.334932327270508,18.334932327270508,18.334932327270508,18.334932327270508,0,20,0.002624738986317876,0.009566361962579872,0.9599999999999795,365.74,366.7
2023-08-02,17.950956765784788,18.23893928527832,17.950956765784788,18.23893928527832,160,20,-0.00523552747720879,0.004280749534459005,-1.920000000000016,366.7,364.78
2023-08-03,17.75896644592285,17.75896644592285,17.75896644592285,17.75896644592285,0,20,-0.026315830753539604,-0.022147732699327682,-9.599999999999966,364.78,355.18
2023-08-04,17.998952865600586,17.998952865600586,17.998952865600586,17.998952865600586,0,20,0.013513535284190636,-0.008933491582434283,4.800000000000011,355.18,359.98
2023-08-07,17.998952865600586,17.998952865600586,17.998952865600586,17.998952865600586,0,20,0.0,-0.008933491582434283,0.0,359.98,359.98
2023-08-08,17.902957916259766,17.902957916259766,17.902957916259766,17.902957916259766,0,20,-0.005333363004927039,-0.014219209033850766,-1.920000000000016,359.98,358.06
2023-08-09,17.806962966918945,17.806962966918945,17.806962966918945,17.806962966918945,0,20,-0.005361960285547918,-0.01950492648526725,-1.920000000000016,358.06,356.14
2023-08-10,17.95095443725586,17.95095443725586,17.95095443725586,17.95095443725586,0,20,0.008086245285308546,-0.011576402819790443,2.8799999999999955,356.14,359.02
2023-08-11,18.95889665966942,20.15882682800293,18.95889665966942,20.15882682800293,800,20,0.12299470752177921,0.1099944684230143,44.160000000000025,359.02,403.18
2023-08-14,19.774849200140704,21.310760155375068,19.774849200140704,21.118770599365234,350,20,0.04761902959694231,0.16285132786729206,19.19999999999999,403.18,422.38
2023-08-15,21.118771197434345,21.502748489379883,21.118771197434345,21.502748489379883,162,20,0.018181829676495953,0.18399409264966238,7.670000000000016,422.38,430.05
2023-08-16,21.11876904878465,21.598741072620665,21.11876904878465,21.310758590698242,338,20,-0.008928621323756047,0.1734226577468294,-3.829999999999984,430.05,426.22
2023-08-17,20.926780872801857,21.11877042724697,20.926780872801857,21.022775650024414,1300,20,-0.01351350020921016,0.15756561041587558,-5.760000000000048,426.22,420.46
2023-08-18,19.678855304265277,19.77485008657328,19.294878005981445,19.294878005981445,232,20,-0.08219169879411059,0.06242332643015325,-34.56,420.46,385.9
2023-08-21,19.582861110801584,19.678855895996094,19.582861110801584,19.678855895996094,100,20,0.01990050882392791,0.08356609121252334,7.680000000000007,385.9,393.58
2023-08-22,19.8708438873291,19.8708438873291,19.8708438873291,19.8708438873291,0,20,0.00975605453628381,0.09413742109206069,3.840000000000032,393.58,397.42
2023-08-23,20.15882682800293,20.15882682800293,20.15882682800293,20.15882682800293,0,20,0.014492738320865284,0.1099944684230143,5.759999999999991,397.42,403.18
2023-08-24,20.25482177734375,20.25482177734375,20.25482177734375,20.25482177734375,0,20,0.004761931344510195,0.11528018587443079,1.920000000000016,403.18,405.1
2023-08-25,20.350814819335938,20.350814819335938,20.350814819335938,20.350814819335938,0,20,0.0047392686564915465,0.12056579830255143,1.919999999999959,405.1,407.02
2023-08-28,19.8708438873291,19.8708438873291,19.8708438873291,19.8708438873291,0,20,-0.02358485084099926,0.09413742109206047,-9.599999999999966,407.02,397.42
2023-08-29,19.8708438873291,19.8708438873291,19.8708438873291,19.8708438873291,0,20,0.0,0.09413742109206047,0.0,397.42,397.42
2023-08-30,19.58285903930664,19.58285903930664,19.58285903930664,19.58285903930664,0,20,-0.014492834308164393,0.07828026873781102,-5.759999999999991,397.42,391.66
2023-08-31,19.77484893798828,19.77484893798828,19.77484893798828,19.77484893798828,0,20,0.009803976952307059,0.08885170364064399,3.839999999999975,391.66,395.5
2023-09-01,19.58285903930664,19.58285903930664,19.58285903930664,19.58285903930664,0,20,-0.009708792177563486,0.07828026873781102,-3.839999999999975,395.5,391.66
2023-09-04,19.486865997314453,19.486865997314453,19.486865997314453,19.486865997314453,0,20,-0.004901891077268683,0.07299465630969038,-1.920000000000016,391.66,389.74
2023-09-05,19.486865997314453,19.486865997314453,19.486865997314453,19.486865997314453,0,20,0.0,0.07299465630969038,0.0,389.74,389.74
2023-09-06,19.486865997314453,19.486865997314453,19.486865997314453,19.486865997314453,0,20,0.0,0.07299465630969038,0.0,389.74,389.74
2023-09-07,19.390871047973633,19.390871047973633,19.390871047973633,19.390871047973633,0,20,-0.0049261358575590775,0.06770893885827389,-1.920000000000016,389.74,387.82
2023-09-08,19.198883056640625,19.198883056640625,19.198883056640625,19.198883056640625,0,20,-0.009900947247703518,0.05713760897873654,-3.839999999999975,387.82,383.98
2023-09-11,18.95889663696289,18.95889663696289,18.95889663696289,18.95889663696289,0,20,-0.012500019869370771,0.04392336786184314,-4.800000000000011,383.98,379.18
2023-09-12,19.054889678955078,19.054889678955078,19.054889678955078,19.054889678955078,0,20,0.005063218805942293,0.04920898028996379,1.920000000000016,379.18,381.1
2023-09-13,19.054889678955078,19.054889678955078,19.054889678955078,19.054889678955078,0,20,0.0,0.04920898028996379,0.0,381.1,381.1
2023-09-14,18.766906908944858,18.86290168762207,18.766906908944858,18.86290168762207,128,20,-0.010075523635544648,0.03863765041042666,-3.840000000000032,381.1,377.26
2023-09-15,19.10288827516779,19.198883056640625,19.10288827516779,19.198883056640625,225,20,0.01781175423498227,0.05713760897873654,6.720000000000027,377.26,383.98
2023-09-18,19.102888107299805,19.102888107299805,19.102888107299805,19.102888107299805,150,20,-0.005000027817119168,0.05185189152732006,-1.920000000000016,383.98,382.06
2023-09-19,18.910900115966797,18.910900115966797,18.910900115966797,18.910900115966797,0,20,-0.01005020760497688,0.04128056164778293,-3.839999999999975,382.06,378.22
2023-09-20,19.102888107299805,19.102888107299805,19.102888107299805,19.102888107299805,0,20,0.010152239721836986,0.05185189152732028,3.839999999999975,378.22,382.06
2023-09-21,19.10288827516779,19.198883056640625,19.10288827516779,19.198883056640625,150,20,0.005025153725532139,0.057137608978736765,1.920000000000016,382.06,383.98
2023-09-22,19.102888107299805,19.102888107299805,19.102888107299805,19.102888107299805,0,20,-0.005000027817119168,0.05185189152732028,-1.920000000000016,383.98,382.06
2023-09-25,19.58285903930664,19.58285903930664,19.58285903930664,19.58285903930664,0,20,0.025125568935485898,0.07828026873781124,9.600000000000023,382.06,391.66
2023-09-26,18.814905166625977,18.814905166625977,18.814905166625977,18.814905166625977,0,20,-0.039215615612573695,0.03599484419636667,-15.360000000000014,391.66,376.3
2023-09-27,18.76690673828125,18.76690673828125,18.76690673828125,18.76690673828125,0,20,-0.002551085318775126,0.03335193295901062,-0.9600000000000364,376.3,375.34
2023-09-28,18.86290168762207,18.86290168762207,18.86290168762207,18.86290168762207,0,20,0.005115118366576965,0.038637650410427105,1.920000000000016,375.34,377.26
2023-09-29,18.910900115966797,18.910900115966797,18.910900115966797,18.910900115966797,0,20,0.002544594100080788,0.041280561647783154,0.9600000000000364,377.26,378.22
2023-10-02,18.814905166625977,18.814905166625977,18.814905166625977,18.814905166625977,0,20,-0.00507617029079277,0.03599484419636667,-1.920000000000016,378.22,376.3
2023-10-03,18.910900115966797,18.910900115966797,18.910900115966797,18.910900115966797,0,20,0.00510206926320822,0.041280561647783154,1.920000000000016,376.3,378.22
2023-10-04,18.76690673828125,18.76690673828125,18.76690673828125,18.76690673828125,0,20,-0.007614305866063487,0.03335193295901062,-2.8800000000000523,378.22,375.34
2023-10-05,18.670913961215756,18.86290168762207,18.670913961215756,18.86290168762207,34,20,0.005115118366576965,0.038637650410427105,1.920000000000016,375.34,377.26
2023-10-06,18.95889663696289,18.95889663696289,18.95889663696289,18.95889663696289,0,20,0.005089087083765653,0.04392336786184359,1.920000000000016,377.26,379.18
2023-10-09,18.910900115966797,18.910900115966797,18.910900115966797,18.910900115966797,0,20,-0.0025316094029711467,0.041280561647783154,-0.9599999999999795,379.18,378.22
2023-10-10,18.622915267944336,18.622915267944336,18.622915267944336,18.622915267944336,0,20,-0.01522851087237831,0.025423409293533705,-5.760000000000048,378.22,372.46
2023-10-11,19.102888107299805,19.102888107299805,19.102888107299805,19.102888107299805,0,20,0.025773238639046347,0.051851891527320504,9.600000000000023,372.46,382.06
2023-10-12,20.638800086044682,20.638800086044682,19.678855895996094,19.678855895996094,55,20,0.030150822507105213,0.08356609121252356,11.519999999999982,382.06,393.58
2023-10-13,19.294878005981445,19.294878005981445,19.294878005981445,19.294878005981445,0,20,-0.01951220599632386,0.06242332643015325,-7.680000000000007,393.58,385.9
2023-10-16,19.678855895996094,19.678855895996094,19.678855895996094,19.678855895996094,100,20,0.01990050882392791,0.08356609121252334,7.680000000000007,385.9,393.58
2023-10-17,19.054891799905455,19.198883056640625,19.054891799905455,19.198883056640625,1054,20,-0.024390281726343943,0.05713760897873654,-9.599999999999966,393.58,383.98
2023-10-18,18.862900972928102,19.58285903930664,18.862900972928102,19.58285903930664,100,20,0.01999991257476852,0.07828026873781102,7.680000000000007,383.98,391.66
2023-10-19,19.582859815388144,20.06283187866211,19.582859815388144,20.06283187866211,150,20,0.0245098449818828,0.1047087509715976,9.599999999999966,391.66,401.26
2023-10-20,19.054891278166032,20.06283187866211,19.054891278166032,20.06283187866211,335,20,0.0,0.1047087509715976,0.0,401.26,401.26
2023-10-23,19.29487783811346,19.29487783811346,19.198883056640625,19.198883056640625,1000,20,-0.043062157288988656,0.05713760897873654,-17.279999999999973,401.26,383.98
2023-10-24,18.81490542935273,19.006893157958984,18.718910649575538,19.006893157958984,210,20,-0.010000055634238225,0.04656617407590358,-3.840000000000032,383.98,380.14
2023-10-25,18.71891212463379,18.71891212463379,18.71891212463379,18.71891212463379,890,20,-0.01515139959655143,0.030709231768245582,-5.759999999999991,380.14,374.38
2023-10-26,18.814905166625977,18.814905166625977,18.814905166625977,18.814905166625977,0,20,0.00512813145085822,0.03599484419636623,1.920000000000016,374.38,376.3
2023-10-27,20.254822365318113,20.6387996673584,20.254822365318113,20.6387996673584,100,20,0.09693880912924602,0.13642295065680066,36.47999999999996,376.3,412.78
2023-10-30,19.966836833947195,19.966836833947195,19.8708438873291,19.8708438873291,150,20,-0.03720932381759923,0.09413742109206025,-15.359999999999957,412.78,397.42
2023-10-31,20.446809563318535,21.502748489379883,20.446809563318535,21.502748489379883,230,20,0.0821255811431032,0.18399409264966193,32.629999999999995,397.42,430.05
2023-11-01,21.022775650024414,21.022775650024414,21.022775650024414,21.022775650024414,0,20,-0.022321464606839703,0.15756561041587513,-9.590000000000032,430.05,420.46
